CustomerID,ChurnProbability,RiskTier,ChurnReasons,PersonalizedStrategy,ExpectedRetentionGain,StrategyCostLevels
ZVQULFW0GR,0.46549925,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
HWKFGF5YJI,0.46549925,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
U7489JR702,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
UACTLA7IS3,0.46549925,Medium Risk,"['High Inactivity', 'Price Sensitivity']","['Plan downgrade suggestion', 'Free premium days', 'Re-engagement notifications', 'Temporary discount offer']",0.7680000066757202,"['Medium', 'Low', 'High']"
2OO9WABFI4,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
2BPO6MC6UX,0.46549925,Medium Risk,"['Short Tenure', 'Price Sensitivity']","['Onboarding walkthrough', 'Plan downgrade suggestion', 'Temporary discount offer', 'Starter content packs']",0.722000002861023,"['Medium', 'Low', 'High']"
R7XC757N9Y,0.46549925,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
C8V5NG8P44,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
SKGPPQDS9R,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
3SVWWKNT36,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
A6IM8QEHTW,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
LQAN9ELR8J,0.46549925,Medium Risk,"['Short Tenure', 'Low Engagement']","['Onboarding walkthrough', 'Personalized content recommendations', 'Genre-based push notifications', 'Starter content packs']",0.44200000166893005,['Low']
ZRVCE8N3PR,0.46549925,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
NFNU6KNHZS,0.46549925,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
VTIVVFI60W,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
I2X8QQX51T,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
IU354191X7,0.46549925,Medium Risk,"['Short Tenure', 'High Inactivity']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5590000152587891,"['Medium', 'Low']"
36P1749P8L,0.46549925,Medium Risk,"['High Inactivity', 'Price Sensitivity']","['Plan downgrade suggestion', 'Free premium days', 'Re-engagement notifications', 'Temporary discount offer']",0.7680000066757202,"['Medium', 'Low', 'High']"
MK0PIYCM1A,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
Q844FP8F47,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
08X25FK9BO,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
0NWN6KXU5O,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
7IWD6GFK73,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
CFBTG2BNTG,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
ODS1PCYCX5,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
4BPRKJ44BU,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
FOD0W64MQZ,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
6CZGD8HAKG,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
PQANNOHFWM,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
OI20IE8X12,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
YR01SKCVMF,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
CS5C4VSK3L,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
JTFOCCH1JV,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
6NMUKS2XBI,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
MICUHC8DHF,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
AF7WPVBSDF,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
UCQF9TGEGP,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
S7VUTATUGP,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
GJQ6LZIPJN,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
09T51MGLVG,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
CI3OHIZCBU,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
U5ENKGFWXU,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
0WMIECFP7R,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
E6OOSLAN6T,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
QWZK5HXUWQ,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
PFPPQLRMW0,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
CH5CEY7W28,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
ZUO4YGB589,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
1YPQWP7XZR,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
7PQQFND9EF,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
RYKJYNAM46,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
GCWBH96UAG,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
IEYKH7DCP1,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
UDO8FUN6BQ,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
81N424O9TB,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
YXTTHWTARL,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
C9JGCERU3L,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
T6M7H9VUB4,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
QLDWWZJYSE,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
QOXB41TUZT,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
HQL9BGS0UY,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
Q3LDP3SFSZ,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
C20G65CE30,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
A44ATSHSIH,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
ZBUOWLSKN6,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
FHP7BF0ION,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
FDO6CODGON,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
ZH2N3LB22L,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
BYUNK8J48S,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
9GW00R6JUT,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
6296VD4PPS,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
U500TQFA6I,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
2TTOHUP8RL,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
S6RO5AT3RH,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
1PPZ2WQ76H,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
5WTV14IW4I,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
VA3AHYN6SD,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
8JVQKANZBV,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
80C022FGOR,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
IJ6YBAWO46,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
JSSA1MKCWG,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
FYM90F6V72,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
WDMEJMYFFD,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
67JEL7VSE5,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
1KUCHOLL76,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
M57T7FORH0,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
1HWOF7GHD0,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
YA7EKNTTHF,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
ML6PRBVSP0,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
2I5A6UJLJW,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
0DMF5FJIKP,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
P0F8T9B3XB,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
YYQ02V1A7O,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
5CWOPGG9H3,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
74EZ9FO1PJ,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
0ADHZZBFSV,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
7L0EQZFET2,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
Y9DTXZQRMA,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
GO88RM9W1E,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
4WRRTCZNMA,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
QRPTUIJ2Z0,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
LQP6BKS3CI,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
7LKN1BGJ46,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
70EZIVNYOS,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
O8BHGP0449,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
8E9T1HZXTH,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
B3PO1Q9N77,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
AV14GFE72L,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
YIQQAPFJGC,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
97YYDOELWX,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
JP4GFV7BIJ,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
FH9MR2UBG4,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
LCJ9L2QCVB,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
XOEJ7P29MZ,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
8OFF9KFLJB,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
21CQU9QTFH,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
B4CK2CUGA7,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
THKHYJ0L8M,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
7QXDMFLU6E,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
CDQ9U4K3OH,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
M5RE0D94YE,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
0RI6VJ0CB6,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
BYPNP69IOY,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
5F8PQ52G1B,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
YLTXMILDO0,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
A92Y7K022X,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
0M28QTD45F,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
DNAM7PCR23,0.46240392,Medium Risk,"['High Inactivity', 'Short Tenure']","['Onboarding walkthrough', 'Free premium days', 'Re-engagement notifications', 'Starter content packs']",0.5550000071525574,"['Medium', 'Low']"
ZU95JOLM3V,0.46240392,Medium Risk,"['High Inactivity', 'Low Engagement']","['Genre-based push notifications', 'Free premium days', 'Re-engagement notifications', 'Personalized content recommendations']",0.4860000014305115,"['Medium', 'Low']"
